ID,D,E,F,H,I,L,Oxygen,Nitrogen,Acid,Basic,Polar,Non_Polar,molecular_weight,aromaticity,flexibility_mean,flexibility_max,flexibility_min,gravy,secondary_structure_fraction_a,molar_extinction_coefficient_reduced_cysteines,molar_extinction_coefficient_disulfid_bridges,type
P22309,0.04315197,0.045028143,0.05065666,0.039399625,0.04315197,0.120075047,0.401500938,0.332082552,0.088180113,0.133208255,0.493433396,0.506566604,59590.727,0.09380863,0.992745615,1.077083333,0.926345238,0.06435272,0.343339587,58330.0,58955,Single-pass membrane protein
Q6NXT4,0.028199566,0.032537961,0.065075922,0.023861171,0.062906725,0.132321041,0.377440347,0.323210412,0.060737527,0.104121475,0.468546638,0.531453362,51114.9872,0.106290672,0.988107775,1.057988095,0.931154762,0.273969631,0.370932755,52370.0,52745,Multi-pass membrane protein
Q12770,0.043784206,0.050820954,0.034401876,0.024237686,0.046129789,0.129007037,0.410476935,0.327599687,0.09460516,0.111806099,0.511336982,0.488663018,139727.3704,0.077404222,0.994710555,1.068535714,0.922142857,0.021657545,0.330727131,162150.0,164275,Multi-pass membrane protein
Q658P3,0.030737705,0.053278689,0.053278689,0.024590164,0.026639344,0.147540984,0.389344262,0.346311475,0.084016393,0.12295082,0.475409836,0.524590164,54599.9695,0.102459016,0.989510215,1.064142857,0.926130952,0.211065574,0.37295082,75860.0,76360,Multi-pass membrane protein
Q96KJ9,0.01754386,0.081871345,0.046783626,0.011695906,0.01754386,0.076023392,0.432748538,0.467836257,0.099415205,0.169590643,0.532163743,0.467836257,20009.874,0.128654971,1.001204439,1.073619048,0.93177381,-0.673684211,0.274853801,48930.0,49055,Single-pass membrane protein
O96024,0.026455026,0.058201058,0.026455026,0.021164021,0.021164021,0.156084656,0.373015873,0.394179894,0.084656085,0.116402116,0.484126984,0.515873016,41536.3274,0.082010582,0.995216157,1.067083333,0.929011905,-0.074603175,0.325396825,83420.0,83920,Single-pass membrane protein
Q6Q4G3,0.050505051,0.066666667,0.042424242,0.021212121,0.062626263,0.126262626,0.498989899,0.34040404,0.117171717,0.113131313,0.521212121,0.478787879,113281.4244,0.107070707,0.995840517,1.081761905,0.927404762,-0.137575758,0.360606061,203630.0,204255,Single-pass membrane protein
Q9P0B6,0.020618557,0.12371134,0.020618557,0.010309278,0.030927835,0.164948454,0.525773196,0.505154639,0.144329897,0.206185567,0.577319588,0.422680412,11459.206,0.06185567,1.009914232,1.070511905,0.934738095,-0.631958763,0.298969072,9970.0,9970,Single-pass membrane protein
O75841,0.05,0.034615385,0.069230769,0.011538462,0.069230769,0.096153846,0.419230769,0.303846154,0.084615385,0.076923077,0.461538462,0.538461538,29642.9397,0.15,0.985356858,1.068178571,0.915440476,0.147692308,0.369230769,71390.0,72265,Multi-pass membrane protein
Q8N127,0.027777778,0.015432099,0.092592593,0.009259259,0.080246914,0.148148148,0.382716049,0.219135802,0.043209877,0.070987654,0.429012346,0.570987654,36652.1153,0.151234568,0.976831935,1.063547619,0.92327381,0.800925926,0.450617284,32320.0,33070,Multi-pass membrane protein
Q9H400,0.040677966,0.040677966,0.003389831,0.020338983,0.010169492,0.128813559,0.359322034,0.423728814,0.081355932,0.145762712,0.545762712,0.454237288,31287.5077,0.037288136,1.001188603,1.058095238,0.922559524,-0.286440678,0.227118644,34950.0,35450,Single-pass membrane protein
Q9BR39,0.028735632,0.087643678,0.021551724,0.020114943,0.022988506,0.073275862,0.461206897,0.392241379,0.11637931,0.145114943,0.551724138,0.448275862,74220.6346,0.066091954,1.01211858,1.067940476,0.926845238,-0.70862069,0.199712644,86290.0,86540,Single-pass membrane protein
Q14943,0.028795812,0.031413613,0.047120419,0.057591623,0.036649215,0.081151832,0.363874346,0.434554974,0.060209424,0.164921466,0.554973822,0.445026178,42474.3378,0.094240838,0.994959275,1.066202381,0.92897619,-0.279581152,0.280104712,54890.0,55640,Single-pass membrane protein
P08034,0.028268551,0.045936396,0.045936396,0.035335689,0.060070671,0.109540636,0.367491166,0.395759717,0.074204947,0.144876325,0.480565371,0.519434629,32024.1615,0.102473498,0.987137556,1.069214286,0.926619048,0.186925795,0.374558304,47900.0,48525,Multi-pass membrane protein
Q96LA5,0.037401575,0.059055118,0.037401575,0.015748031,0.045275591,0.096456693,0.49015748,0.312992126,0.096456693,0.102362205,0.537401575,0.462598425,55541.2166,0.084645669,1.000994155,1.058428571,0.930297619,-0.171259843,0.312992126,71850.0,72475,Single-pass membrane protein
P05107,0.054616385,0.059817945,0.036410923,0.016905072,0.044213264,0.094928479,0.466840052,0.369310793,0.11443433,0.128738622,0.581274382,0.418725618,84781.0561,0.068920676,0.999302491,1.079154762,0.930285714,-0.315994798,0.266579974,57300.0,60800,Single-pass membrane protein
A8MTT3,0.025,0.0625,0.075,0.0125,0.0375,0.1,0.4375,0.3375,0.0875,0.175,0.4875,0.5125,9335.8454,0.15,0.998830315,1.059869048,0.943166667,-0.27625,0.35,12950.0,12950,Single-pass membrane protein
Q9P0N8,0.036585366,0.06097561,0.028455285,0.032520325,0.032520325,0.130081301,0.410569106,0.341463415,0.097560976,0.134146341,0.56097561,0.43902439,26994.9587,0.069105691,0.993011553,1.060345238,0.931666667,-0.040243902,0.288617886,34950.0,35950,Multi-pass membrane protein
Q9Y691,0.029787234,0.055319149,0.038297872,0.021276596,0.059574468,0.114893617,0.476595745,0.353191489,0.085106383,0.131914894,0.540425532,0.459574468,27129.354,0.106382979,0.993091972,1.062869048,0.932654762,-0.085957447,0.336170213,39880.0,40505,Multi-pass membrane protein
O94777,0.023809524,0.0,0.05952381,0.023809524,0.083333333,0.166666667,0.25,0.226190476,0.023809524,0.107142857,0.30952381,0.69047619,9312.2042,0.130952381,0.969622222,1.036833333,0.934238095,1.041666667,0.5,12950.0,12950,Multi-pass membrane protein
Q04656,0.044,0.061333333,0.028666667,0.022666667,0.086666667,0.09,0.466666667,0.286666667,0.105333333,0.113333333,0.512666667,0.487333333,163370.9274,0.055333333,0.997760803,1.084428571,0.926928571,0.096933333,0.326,95690.0,97315,Multi-pass membrane protein
Q9Y274,0.048338369,0.039274924,0.069486405,0.036253776,0.069486405,0.117824773,0.398791541,0.36858006,0.087613293,0.15407855,0.49244713,0.50755287,38213.1571,0.132930514,0.991708075,1.06677381,0.921297619,-0.051661631,0.377643505,47330.0,47705,Single-pass membrane protein
Q9UBK5,0.021505376,0.021505376,0.032258065,0.021505376,0.043010753,0.161290323,0.268817204,0.247311828,0.043010753,0.086021505,0.408602151,0.591397849,9489.0555,0.053763441,0.989268707,1.055559524,0.936642857,0.592473118,0.322580645,2980.0,3105,Single-pass membrane protein
P19397,0.02739726,0.02739726,0.073059361,0.02283105,0.100456621,0.150684932,0.342465753,0.223744292,0.054794521,0.082191781,0.410958904,0.589041096,24340.7428,0.123287671,0.97868441,1.057595238,0.911892857,0.792694064,0.438356164,32430.0,33180,Multi-pass membrane protein
Q9Y5Y9,0.050613497,0.060838446,0.069018405,0.015337423,0.069529652,0.105828221,0.45807771,0.311349693,0.111451943,0.11196319,0.505112474,0.494887526,220623.2877,0.1099182,0.994933604,1.084702381,0.918833333,0.033179959,0.350715746,247520.0,250020,Multi-pass membrane protein
Q6UXZ4,0.044071354,0.070304302,0.036726128,0.028331584,0.051416579,0.083945435,0.493179433,0.368310598,0.114375656,0.119622246,0.575026233,0.424973767,105878.5146,0.079748164,0.999826952,1.067440476,0.92477381,-0.332528856,0.275970619,145300.0,147550,Single-pass membrane protein
Q9NSD7,0.034115139,0.029850746,0.049040512,0.017057569,0.034115139,0.136460554,0.341151386,0.296375267,0.063965885,0.106609808,0.441364606,0.558635394,51123.2747,0.104477612,0.988279736,1.073845238,0.923142857,0.341151386,0.351812367,86860.0,87735,Multi-pass membrane protein
Q9UBU6,0.033898305,0.055690073,0.043583535,0.021791768,0.05811138,0.06779661,0.380145278,0.319612591,0.089588378,0.108958838,0.496368039,0.503631961,44122.9021,0.082324455,0.997820456,1.064535714,0.922571429,-0.065375303,0.268765133,39880.0,40255,Multi-pass membrane protein
Q9BTV4,0.045,0.0625,0.0575,0.03,0.04,0.12,0.44,0.365,0.1075,0.14,0.4875,0.5125,44874.9931,0.105,0.99485084,1.074607143,0.927666667,-0.0525,0.3425,56380.0,56380,Multi-pass membrane protein
Q9BT88,0.064965197,0.048723898,0.034802784,0.023201856,0.067285383,0.085846868,0.454756381,0.371229698,0.113689095,0.162412993,0.556844548,0.443155452,48296.3314,0.071925754,1.00149007,1.082345238,0.920511905,-0.250116009,0.3225058,35870.0,36245,Single-pass membrane protein
P51805,0.052912881,0.05130946,0.037947622,0.027792624,0.041688936,0.114911812,0.4585783,0.368786745,0.104222341,0.130411545,0.545697488,0.454302512,207714.5298,0.077498664,0.99640067,1.072642857,0.93072619,-0.159219669,0.307856761,182440.0,186190,Single-pass membrane protein
Q9NR82,0.043991416,0.048283262,0.038626609,0.017167382,0.052575107,0.100858369,0.440987124,0.384120172,0.092274678,0.146995708,0.540772532,0.459227468,102177.8772,0.072961373,1.001176443,1.069369048,0.92075,-0.235729614,0.284334764,99810.0,100935,Multi-pass membrane protein
Q9NXI6,0.030837004,0.035242291,0.022026432,0.035242291,0.052863436,0.149779736,0.343612335,0.290748899,0.066079295,0.101321586,0.515418502,0.484581498,24145.1317,0.044052863,0.985705111,1.053309524,0.92922619,0.453303965,0.308370044,19480.0,20605,Multi-pass membrane protein
P09172,0.040518639,0.063209076,0.040518639,0.034035656,0.048622366,0.102106969,0.452188006,0.345218801,0.103727715,0.118314425,0.52350081,0.47649919,69064.1873,0.097244733,0.995852404,1.069547619,0.932321429,-0.191896272,0.317666126,88240.0,89115,Single-pass membrane protein
Q86X29,0.066255778,0.046224961,0.020030817,0.018489985,0.023112481,0.06779661,0.468412943,0.437596302,0.11248074,0.138674884,0.574730354,0.425269646,71438.0816,0.083204931,1.002543043,1.075571429,0.92077381,-0.611093991,0.235747304,109210.0,110460,Single-pass membrane protein
Q9Y3E0,0.02173913,0.02173913,0.173913043,0.007246377,0.079710145,0.130434783,0.202898551,0.239130435,0.043478261,0.094202899,0.275362319,0.724637681,15425.495,0.188405797,0.975244371,1.054630952,0.932535714,1.086956522,0.507246377,6990.0,6990,Multi-pass membrane protein
Q9H3K2,0.017391304,0.026086957,0.034782609,0.011594203,0.060869565,0.113043478,0.304347826,0.27826087,0.043478261,0.107246377,0.388405797,0.611594203,37204.7922,0.092753623,0.988084751,1.065702381,0.935059524,0.41826087,0.347826087,53860.0,53985,Multi-pass membrane protein
P48544,0.050119332,0.085918854,0.052505967,0.019093079,0.059665871,0.093078759,0.494033413,0.348448687,0.136038186,0.124105012,0.515513126,0.484486874,47667.1284,0.100238663,0.997483333,1.079761905,0.916130952,-0.201909308,0.322195704,61880.0,62380,Multi-pass membrane protein
P51797,0.035673188,0.060989643,0.064441887,0.018411968,0.047180667,0.118527043,0.433831991,0.318757192,0.096662831,0.109321059,0.489067894,0.510932106,97287.5856,0.107019563,0.992068868,1.084464286,0.905309524,0.117146145,0.356731876,95230.0,96730,Multi-pass membrane protein
Q9ULS6,0.050314465,0.064989518,0.064989518,0.020964361,0.056603774,0.121593291,0.471698113,0.335429769,0.115303983,0.115303983,0.490566038,0.509433962,54236.6827,0.119496855,0.99204187,1.07447619,0.935369048,0.049685535,0.373165618,70820.0,71320,Multi-pass membrane protein
O60500,0.044319098,0.067687349,0.025785657,0.023368251,0.028203062,0.116035455,0.46817083,0.350523771,0.112006446,0.108783239,0.539887188,0.460112812,134740.5517,0.065269944,1.000623425,1.067178571,0.928321429,-0.24560838,0.286865431,165240.0,166490,Single-pass membrane protein
Q9Y6A1,0.036144578,0.032128514,0.042838019,0.042838019,0.040160643,0.141900937,0.373493976,0.389558233,0.068273092,0.121820616,0.451137885,0.548862115,84879.6476,0.117804552,0.98469538,1.063809524,0.924119048,0.188219545,0.389558233,187700.0,188575,Multi-pass membrane protein
P78363,0.046634404,0.060272767,0.053673559,0.022877255,0.059392873,0.120985482,0.453145623,0.33699956,0.106907171,0.114386274,0.507699076,0.492300924,255940.8098,0.10074791,0.994966052,1.0715,0.919214286,-0.054553454,0.343158821,327850.0,330475,Multi-pass membrane protein
Q6PIU1,0.052,0.06,0.054,0.01,0.062,0.13,0.468,0.338,0.112,0.112,0.502,0.498,56303.3702,0.1,0.991721487,1.07522619,0.926345238,0.1184,0.36,66350.0,67225,Multi-pass membrane protein
Q9NUQ2,0.046703297,0.052197802,0.038461538,0.027472527,0.054945055,0.123626374,0.42032967,0.381868132,0.098901099,0.156593407,0.478021978,0.521978022,42071.6913,0.118131868,0.993103722,1.072107143,0.931952381,-0.114285714,0.368131868,71280.0,71655,Multi-pass membrane protein
P21917,0.040572792,0.014319809,0.031026253,0.00477327,0.019093079,0.124105012,0.269689737,0.336515513,0.054892601,0.097852029,0.465393795,0.534606205,43901.0058,0.062052506,0.990192567,1.047630952,0.928678571,0.298568019,0.293556086,43430.0,44680,Multi-pass membrane protein
Q8NBR0,0.015267176,0.045801527,0.015267176,0.012722646,0.007633588,0.117048346,0.333333333,0.442748092,0.061068702,0.142493639,0.554707379,0.445292621,42237.2254,0.053435115,1.000988405,1.074011905,0.937488095,-0.359033079,0.221374046,62450.0,62950,Single-pass membrane protein
P16442,0.042372881,0.056497175,0.056497175,0.033898305,0.031073446,0.115819209,0.389830508,0.429378531,0.098870056,0.155367232,0.485875706,0.514124294,40933.3424,0.11299435,0.990108144,1.049916667,0.931119048,-0.079096045,0.361581921,53860.0,54235,Single-pass membrane protein
Q75T13,0.031453362,0.039045553,0.059652928,0.034707158,0.063991323,0.138828633,0.409978308,0.310195228,0.070498915,0.132321041,0.484815618,0.515184382,105382.1029,0.130151844,0.989136259,1.06925,0.928547619,0.187527115,0.403470716,165020.0,166145,Multi-pass membrane protein
B3SHH9,0.02690583,0.044843049,0.058295964,0.013452915,0.058295964,0.192825112,0.349775785,0.273542601,0.071748879,0.076233184,0.381165919,0.618834081,24166.1061,0.094170404,0.983687695,1.050047619,0.940166667,0.665470852,0.390134529,27960.0,28085,Multi-pass membrane protein
O60478,0.050125313,0.015037594,0.080200501,0.007518797,0.030075188,0.142857143,0.403508772,0.288220551,0.065162907,0.09273183,0.458646617,0.541353383,45598.5311,0.162907268,0.984861477,1.055857143,0.916892857,0.272681704,0.431077694,85260.0,85760,Multi-pass membrane protein
Q5VY43,0.038572806,0.040501446,0.025072324,0.045323047,0.012536162,0.054966249,0.404050145,0.359691418,0.079074253,0.111861138,0.654773385,0.345226615,110665.4544,0.068466731,0.998085592,1.058880952,0.939321429,-0.516489875,0.172613308,135220.0,142970,Single-pass membrane protein
Q6ZV29,0.056188307,0.060744115,0.031131359,0.02657555,0.042520881,0.112376614,0.447987851,0.380410023,0.116932422,0.145026576,0.52088079,0.47911921,145703.657,0.067577828,0.998493392,1.078511905,0.933059524,-0.178208049,0.30523918,131670.0,132920,Single-pass membrane protein
Q8WUT4,0.041891892,0.036486486,0.022972973,0.025675676,0.017567568,0.137837838,0.431081081,0.345945946,0.078378378,0.101351351,0.559459459,0.440540541,78842.3567,0.055405405,0.998204368,1.07925,0.939107143,-0.169054054,0.256756757,83880.0,85380,Single-pass membrane protein
Q3MIX3,0.046551724,0.063793103,0.043103448,0.034482759,0.024137931,0.143103448,0.377586207,0.453448276,0.110344828,0.160344828,0.456896552,0.543103448,65826.8037,0.09137931,0.991002147,1.061845238,0.934702381,-0.017241379,0.348275862,85830.0,86330,Single-pass membrane protein
O14944,0.029585799,0.059171598,0.029585799,0.023668639,0.047337278,0.106508876,0.443786982,0.337278107,0.088757396,0.118343195,0.532544379,0.467455621,19043.9952,0.088757396,0.988004464,1.087190476,0.926428571,0.071597633,0.337278107,18910.0,19535,Single-pass membrane protein
P13945,0.017156863,0.026960784,0.036764706,0.009803922,0.014705882,0.147058824,0.269607843,0.323529412,0.044117647,0.088235294,0.441176471,0.558823529,43518.7443,0.083333333,0.985225116,1.055904762,0.921940476,0.464215686,0.333333333,76430.0,77430,Multi-pass membrane protein
Q9BR10,0.017621145,0.057268722,0.013215859,0.026431718,0.022026432,0.083700441,0.343612335,0.343612335,0.074889868,0.114537445,0.524229075,0.475770925,23834.0743,0.04845815,1.003749235,1.052761905,0.939309524,-0.265638767,0.215859031,31970.0,32345,Single-pass membrane protein
Q15836,0.07,0.04,0.02,0.0,0.09,0.07,0.47,0.4,0.11,0.13,0.5,0.5,11308.9581,0.07,0.997230246,1.05602381,0.925178571,-0.059,0.34,23490.0,23490,Single-pass membrane protein
P27338,0.038461538,0.080769231,0.026923077,0.025,0.053846154,0.1,0.446153846,0.367307692,0.119230769,0.144230769,0.5,0.5,58762.2063,0.092307692,0.997677453,1.063416667,0.92675,-0.235769231,0.323076923,94770.0,95270,Single-pass membrane protein
P15509,0.0475,0.0675,0.055,0.0225,0.0525,0.1075,0.5075,0.435,0.115,0.1425,0.58,0.42,46206.0578,0.105,0.997743789,1.063047619,0.931571429,-0.38175,0.3325,53860.0,54610,Single-pass membrane protein
Q9BRQ5,0.016949153,0.054237288,0.037288136,0.040677966,0.013559322,0.122033898,0.362711864,0.325423729,0.071186441,0.111864407,0.46779661,0.53220339,31498.8336,0.074576271,0.992813437,1.064583333,0.931309524,0.127457627,0.298305085,32430.0,32680,Multi-pass membrane protein
Q9P0L0,0.068273092,0.060240964,0.048192771,0.020080321,0.032128514,0.088353414,0.473895582,0.361445783,0.128514056,0.164658635,0.602409639,0.397590361,27892.9406,0.060240964,1.009297718,1.06702381,0.928333333,-0.467871486,0.253012048,8480.0,8730,Single-pass membrane protein
Q96PR1,0.045454545,0.054858934,0.053291536,0.017241379,0.051724138,0.10815047,0.415360502,0.346394984,0.10031348,0.123824451,0.514106583,0.485893417,70224.8703,0.094043887,0.996924938,1.064071429,0.926297619,-0.110501567,0.310344828,70820.0,71820,Multi-pass membrane protein
Q9NXB9,0.030405405,0.027027027,0.081081081,0.023648649,0.050675676,0.125,0.381756757,0.310810811,0.057432432,0.118243243,0.435810811,0.564189189,34584.2908,0.175675676,0.984388128,1.079345238,0.927095238,0.17027027,0.408783784,81820.0,82070,Multi-pass membrane protein
Q96L08,0.023529412,0.019607843,0.02745098,0.02745098,0.023529412,0.094117647,0.345098039,0.388235294,0.043137255,0.145098039,0.545098039,0.454901961,27119.1057,0.050980392,1.000213221,1.060345238,0.924047619,-0.158039216,0.235294118,24980.0,25480,Single-pass membrane protein
Q9H2U9,0.055702918,0.075596817,0.042440318,0.037135279,0.063660477,0.084880637,0.50132626,0.354111406,0.131299735,0.149867374,0.586206897,0.413793103,85668.1814,0.090185676,1.000043289,1.078904762,0.927428571,-0.414588859,0.291777188,69680.0,72430,Single-pass membrane protein
Q401N2,0.029126214,0.04368932,0.041262136,0.029126214,0.041262136,0.165048544,0.378640777,0.351941748,0.072815534,0.109223301,0.473300971,0.526699029,45815.8026,0.089805825,0.989211479,1.057107143,0.927547619,0.236165049,0.376213592,73910.0,74285,Multi-pass membrane protein
